23800, 34
36400, 32
9900, 31
9600, 29
7500, 33
7500, 31
8000, 33
8200, 31
23500, 34
8800, 33
27200, 35
14500, 34
37400, 36
15300, 32
14800, 34
9100, 31
22100, 34
8300, 31
15600, 32
23100, 36
10200, 31
12600, 35
33500, 35
7900, 31
7300, 35
6800, 33
24000, 36
7800, 33
11800, 34
10400, 34
8100, 35
11900, 32
10100, 32
27600, 30
13400, 36
14100, 34
16500, 31
12200, 34
16500, 34
12200, 32
8200, 33
32800, 29
9100, 33
11200, 32
7200, 33
7400, 33
6200, 31
8100, 33
7500, 33
13700, 36
22800, 33
10900, 33
7300, 33
30500, 37
5400, 34
4400, 30
4200, 32
15000, 33
5800, 32
13300, 35
10700, 31
14600, 33
6600, 34
11800, 34
11000, 33
14300, 35
9700, 30
12200, 31
18600, 32
5900, 32
7400, 34
17000, 35
7000, 36
12400, 37
7500, 36
9300, 31
45200, 32
5700, 36
12600, 33
14400, 35
8800, 34
5000, 34
5100, 30
4800, 32
4600, 34
4000, 32
27600, 32
169100, 31
18400, 35
22400, 35
13600, 36
7100, 36
4700, 32
4800, 34
4300, 30
13600, 31
12000, 35
8100, 31
5700, 32
25900, 33
18900, 35
4900, 36
5000, 34
10800, 37
5400, 32
10100, 34
5300, 36
7000, 35
7200, 31
5000, 34
10000, 35
9900, 35
4500, 34
6600, 33
9200, 35
6400, 35
11700, 37
12000, 35
12000, 33
3500, 32
7700, 32
5000, 36
6800, 37
6800, 38
3500, 32
6500, 38
8300, 33
4800, 32
4000, 36
10000, 35
3900, 32
16800, 39
6400, 38
4500, 34
4000, 34
8600, 33
3800, 34
4200, 38
6900, 35
3700, 34
14700, 37
6900, 37
8800, 37
3900, 38
4000, 36
52400, 37
15100, 35
5500, 38
4200, 36
10400, 33
5100, 34
7600, 34
10100, 35
4000, 34
6600, 33
3600, 34
13900, 37
14200, 39
5300, 36
15900, 35
4400, 34
4000, 36
4400, 34
4300, 32
13300, 39
7600, 36
4400, 32
4500, 40
3800, 36
4100, 32
23400, 39
5000, 34
4700, 36
26700, 41
4700, 34
8000, 33
6100, 36
8600, 35
10300, 33
4600, 34
5300, 34
11100, 37
5400, 34
12400, 35
7500, 37
31300, 36
11200, 35
60100, 40
12500, 36
30200, 34
15300, 39
12800, 35
18400, 39
7000, 32
19000, 41
5100, 34
5600, 34
19000, 37
11100, 39
4100, 40
9500, 35
7100, 36
4200, 36
4600, 40
4200, 34
6600, 37
3800, 38
6700, 36
40800, 33
4000, 38
5600, 34
8500, 39
11700, 38
3800, 34
6400, 35
22300, 41
8200, 37
5100, 36
7200, 35
4000, 38
80200, 35
12100, 38
54100, 34
4000, 34
3100, 34
8900, 37
7900, 40
10000, 37
8000, 39
4500, 36
12600, 37
5600, 39
5400, 39
6800, 35
11700, 41
7400, 39
5500, 39
7200, 35
5600, 38
8800, 37
3400, 38
3300, 38
5400, 37
5200, 36
3600, 36
3000, 36
4100, 40
5700, 41
5700, 38
5400, 39
4600, 36
3500, 34
4000, 38
6100, 35
5700, 39
9300, 37
3500, 38
3900, 36
3400, 34
6200, 37
6300, 33
3700, 36
3700, 40
7500, 35
3800, 38
3900, 38
7200, 37
7500, 39
6800, 36
3700, 40
9300, 39
6500, 37
7900, 33
3600, 34
41000, 42
3800, 35
6200, 36
6200, 34
3400, 33
6100, 34
8100, 34
3800, 37
4300, 37
3200, 35
3500, 37
8400, 38
5700, 38
5100, 36
3300, 39
3100, 39
3300, 39
3300, 35
3700, 37
3000, 33
3400, 33
5400, 35
3800, 39
3300, 37
10000, 38
7200, 36
3600, 37
3000, 37
3100, 35
6300, 36
6400, 39
5600, 35
5900, 36
7500, 36
3100, 37
12500, 38
4400, 38
3900, 35
8600, 40
3200, 33
5500, 39
3300, 35
4900, 34
10100, 38
4000, 37
48600, 38
50000, 39
6100, 37
3400, 35
3400, 37
4700, 34
3500, 35
4800, 33
5300, 36
3100, 33
5100, 38
4100, 35
6100, 37
4200, 39
3500, 35
4500, 38
7400, 34
2700, 33
4400, 41
3600, 35
3400, 35
3000, 39
6800, 39
3300, 39
11900, 35
3700, 35
2700, 33
5900, 39
4400, 37
5100, 36
5800, 36
7100, 36
5200, 36
8200, 40
2900, 33
9200, 40
3400, 35
3700, 39
3900, 34
5500, 36
3500, 34
4600, 36
3600, 39
4300, 38
5800, 35
7100, 40
4500, 36
3300, 39
5100, 35
3200, 39
4300, 36
4200, 40
8000, 38
2700, 35
4100, 37
2900, 37
2600, 35
5100, 39
2800, 35
5200, 38
2900, 35
6300, 38
4700, 38
4300, 38
4100, 36
6800, 36
3100, 35
3800, 41
3100, 35
35700, 37
5300, 35
3500, 37
3900, 36
3000, 35
6000, 40
6200, 39
3800, 35
2900, 35
3900, 36
7500, 36
4000, 37
3000, 37
3400, 35
4500, 38
6500, 39
3700, 35
4100, 36
4500, 40
3100, 33
5400, 37
4200, 37
3800, 35
3600, 35
4500, 38
6300, 37
4500, 38
4700, 36
3300, 37
3700, 37
9400, 40
3500, 33
5000, 37
4400, 36
6300, 37
3700, 41
3300, 35
4600, 40
3600, 39
7300, 36
3100, 37
3500, 37
5300, 38
5900, 38
5600, 38
7100, 40
3800, 37
3900, 35
3300, 37
4200, 38
17700, 37
3600, 39
10800, 36
5000, 38
3300, 35
3600, 37
7300, 38
3700, 35
4100, 41
4700, 38
3300, 34
6800, 38
4600, 38
4400, 39
3700, 41
7700, 38
5800, 36
3500, 37
4300, 37
3800, 35
6200, 39
3500, 37
3600, 39
4400, 40
3600, 39
9500, 42
6600, 38
6400, 42
5600, 37
4300, 38
4000, 36
3200, 37
8400, 40
7100, 42
8500, 44
4700, 36
4700, 38
3400, 37
4700, 40
7800, 41
3300, 35
3200, 37
4000, 43
3300, 39
6100, 39
3700, 41
4100, 39
4400, 43
4700, 36
6500, 40
3100, 35
3300, 39
3700, 38
7600, 38
5100, 40
3100, 39
3200, 39
6200, 38
5700, 42
3800, 37
3400, 41
2900, 35
8100, 40
5000, 40
2900, 35
3300, 37
5000, 35
3800, 38
3200, 39
3300, 37
4600, 38
5800, 36
3000, 37
2800, 35
3300, 39
3600, 41
4900, 35
4200, 42
4000, 36
3700, 36
6300, 36
5500, 40
5400, 38
4400, 41
6300, 35
3800, 37
3200, 39
4300, 39
3200, 35
6000, 36
3600, 39
3200, 37
5500, 38
4000, 39
5800, 39
3300, 39
7600, 42
3100, 37
6800, 38
3000, 34
5000, 36
3500, 39
5200, 40
4100, 43
4700, 36
3700, 41
5400, 36
5500, 37
3800, 39
5100, 40
5500, 40
3600, 43
5000, 36
5600, 40
3400, 39
5100, 36
9200, 43
4600, 38
4400, 37
4800, 40
3700, 35
3800, 39
5400, 38
3300, 37
3300, 39
8600, 41
4100, 39
6100, 38
3200, 39
3400, 37
9000, 38
3200, 35
3400, 39
3700, 36
3500, 35
4100, 37
3000, 37
3700, 41
3300, 37
7800, 40
3200, 37
5700, 37
4300, 36
5200, 40
6500, 36
6000, 42
8100, 38
5700, 35
9100, 44
7300, 44
6800, 40
4700, 38
7600, 44
4800, 40
5000, 42
4800, 42
3800, 39
4800, 40
5600, 39
6000, 40
3600, 37
6100, 37
12500, 46
3300, 37
5400, 40
3000, 37
6300, 41
3300, 35
3700, 39
3800, 39
3400, 37
6700, 40
4400, 38
3200, 41
4100, 38
7200, 40
5100, 42
6600, 40
3300, 37
6100, 37
3500, 39
3900, 39
3700, 37
3600, 41
6100, 38
5600, 36
3500, 39
4100, 38
3600, 37
5100, 39
5200, 40
4600, 40
8400, 42
5100, 39
3600, 39
4800, 40
3800, 40
3100, 37
6900, 42
4700, 42
3300, 41
3900, 39
6000, 40
4000, 36
4100, 39
3400, 37
4300, 41
7800, 40
4200, 39
3400, 37
4500, 42
5800, 41
4200, 41
5700, 40
3800, 37
3300, 37
7300, 38
4000, 43
4400, 39
5200, 41
13400, 40
6200, 42
5100, 39
4300, 39
3400, 39
6300, 39
3500, 43
3200, 37
3200, 41
3500, 39
6100, 39
6200, 38
4600, 40
6300, 40
6700, 39
3500, 37
5200, 38
5400, 38
3900, 39
4700, 38
4700, 38
4600, 36
3100, 37
8800, 38
3800, 37
5000, 38
4100, 36
6800, 37
4200, 36
4600, 38
8200, 42
11000, 44
5600, 40
3400, 39
3000, 37
5300, 37
3800, 43
4400, 36
3200, 39
3300, 37
5100, 37
4400, 39
3400, 41
5900, 42
4900, 39
6300, 37
3200, 37
4400, 43
3300, 39
7600, 44
9400, 40
4700, 39
6000, 36
5100, 41
7700, 40
4500, 37
8900, 44
4300, 37
5500, 41
6500, 42
3900, 39
3000, 36
4400, 41
6200, 38
5200, 38
4200, 39
4500, 40
7700, 38
5400, 38
3500, 39
3600, 39
4700, 38
8100, 40
4400, 39
5600, 40
4500, 40
7600, 37
7500, 40
6700, 42
6000, 39
9300, 42
3400, 39
4100, 37
3500, 37
8900, 42
5600, 42
4700, 43
4800, 40
10700, 44
3800, 39
4600, 41
4200, 41
5800, 39
3700, 37
5000, 38
5500, 40
9900, 42
3400, 37
3700, 41
4100, 39
8800, 42
4700, 38
7000, 38
4900, 40
5300, 37
3400, 39
4100, 39
5600, 42
4100, 39
6200, 35
3700, 39
5500, 42
5000, 36
5000, 38
6400, 41
3800, 39
5300, 40
5000, 38
5700, 37
3700, 39
4000, 41
4000, 39
4500, 38
5400, 39
6300, 40
3700, 39
9100, 43
7900, 40
5000, 36
4900, 40
6000, 40
4200, 43
8600, 38
4500, 41
3600, 37
3800, 39
7800, 43
4100, 41
6500, 40
4900, 42
4500, 41
5900, 39
3700, 39
5000, 40
5800, 38
8100, 42
10900, 44
4200, 39
3500, 38
6400, 44
4100, 39
4000, 41
5200, 40
4900, 40
5900, 37
5200, 40
3600, 39
5000, 38
4500, 40
5000, 40
3500, 37
4300, 40
3400, 37
9300, 40
5000, 42
4500, 40
5900, 42
4400, 41
4600, 40
4600, 40
4200, 43
5500, 41
4700, 39
3600, 41
3600, 37
5000, 41
13400, 42
3800, 41
3800, 39
5400, 40
3600, 39
4700, 40
4600, 41
3300, 41
3900, 41
6800, 38
6500, 40
5600, 42
5100, 42
7100, 41
5000, 40
3800, 39
7500, 42
9500, 41
4400, 39
5300, 38
4500, 39
4300, 41
8700, 41
4600, 38
4700, 38
4300, 41
3400, 37
9500, 40
5200, 40
4500, 37
4900, 45
6200, 36
4100, 39
4700, 43
4500, 37
5100, 42
6500, 39
8900, 44
4800, 39
3700, 39
9400, 42
4500, 43
6100, 39
3600, 41
3700, 39
8800, 38
5800, 38
3700, 37
4700, 40
9400, 39
4600, 41
6400, 44
3600, 39
4300, 41
9500, 39
5400, 38
8700, 42
3900, 45
6700, 39
6200, 40
3800, 37
7300, 40
9400, 38
3900, 35
4000, 39
5900, 40
3600, 41
49400, 40
3900, 37
6500, 40
4600, 41
8100, 42
3200, 39
5000, 43
5200, 43
4500, 37
10600, 40
3700, 39
5800, 40
4400, 42
3000, 37
4600, 40
5200, 42
4100, 41
5100, 40
9500, 44
3300, 39
4800, 41
7100, 42
6400, 43
7300, 44
3400, 41
3200, 39
4300, 39
8000, 42
3700, 37
5900, 42
9400, 41
5800, 37
3300, 39
3200, 37
2900, 39
3800, 43
4100, 45
4200, 43
3700, 39
7500, 44
5700, 39
4200, 39
3900, 39
5100, 42
12100, 42
4200, 40
3600, 39
4000, 42
5000, 40
5600, 40
4300, 37
4100, 38
4900, 42
5300, 40
4300, 40
3600, 41
4900, 42
6000, 37
3900, 39
3800, 39
9300, 46
5600, 37
4500, 45
4500, 41
4900, 36
5100, 38
4200, 41
4300, 39
5000, 42
4000, 45
3900, 43
4800, 38
3900, 41
3300, 39
5600, 42
5600, 41
4300, 42
4000, 37
3900, 43
4200, 38
6100, 39
5200, 40
4600, 41
4200, 41
7400, 40
4500, 42
4000, 41
3800, 39
6500, 42
4200, 41
3700, 39
6200, 42
3800, 43
6000, 37
5400, 40
4100, 39
6600, 44
6100, 40
4400, 45
5200, 36
4300, 42
5100, 42
6200, 38
8900, 40
3600, 39
5400, 42
5900, 45
5500, 42
3600, 43
5700, 42
6300, 38
4000, 39
3600, 41
4200, 39
4400, 39
7800, 40
4900, 41
4800, 39
4300, 41
4400, 42
6000, 39
4300, 39
4200, 43
52200, 41
18200, 39
11200, 40
4800, 45
4000, 37
3600, 41
3800, 41
5200, 36
5700, 38
4100, 41
3000, 36
4300, 39
9300, 41
7600, 42
3800, 43
4400, 41
6500, 43
4500, 41
5500, 43
8400, 39
4200, 43
4300, 39
4600, 40
6000, 40
3100, 39
6100, 44
3500, 40
4100, 41
4200, 40
5200, 39
4200, 39
4200, 41
4500, 41
4100, 40
3800, 43
4200, 41
4600, 38
3600, 41
4900, 40
5100, 43
9500, 40
3700, 39
4200, 40
4700, 38
8200, 41
3600, 41
3300, 39
5100, 45
5100, 40
10400, 43
4400, 41
5800, 42
4200, 42
10300, 42
4800, 42
3000, 39
5700, 43
3600, 39
4200, 39
4100, 39
3400, 39
4000, 41
7600, 40
3900, 40
3300, 41
3200, 41
3200, 39
9700, 42
4100, 45
4800, 40
5800, 42
5000, 42
3700, 39
3600, 39
3700, 39
6600, 42
4400, 42
3700, 39
4900, 37
7000, 43
5600, 44
7400, 44
5200, 42
4800, 40
5900, 42
4100, 41
3700, 39
7400, 39
3900, 39
6200, 42
4900, 42
9500, 46
3900, 43
4400, 41
4200, 37
6400, 39
3700, 41
5500, 43
4400, 42
4800, 42
6400, 41
3900, 38
3900, 43
4300, 38
19200, 44
3300, 36
3100, 37
4300, 41
5000, 42
6500, 40
5400, 42
4400, 40
4500, 38
8800, 41
4400, 40
3800, 42
5400, 39
6500, 41
4500, 43
4200, 41
3700, 39
3500, 39
9200, 43
4100, 41
4000, 43
3400, 43
4100, 42
7800, 41
3400, 41
3400, 41
5400, 43
4000, 45
8200, 42
3800, 41
4600, 42
4900, 42
3700, 43
9600, 43
4000, 37
3800, 41
3100, 41
3700, 41
5800, 39
4200, 43
4900, 42
4600, 43
4200, 43
9200, 40
5300, 44
5500, 42
3600, 42
8700, 42
3800, 43
3300, 43
4700, 42
5900, 43
4600, 41
4500, 38
5100, 42
4300, 40
7000, 46
4200, 42
3500, 41
5400, 41
4400, 40
6000, 44
3200, 39
5400, 37
5200, 42
5600, 42
3100, 41
8600, 44
4500, 40
3800, 45
4400, 38
4100, 43
7000, 41
4400, 40
3300, 39
9400, 46
4800, 43
6200, 44
3700, 41
4400, 39
5700, 41
3600, 45
3300, 41
3800, 40
4500, 37
5800, 41
3700, 41
4300, 39
4500, 42
5200, 42
4000, 39
3200, 41
6700, 40
4400, 39
9000, 43
3900, 37
4700, 43
5400, 44
6000, 38
3300, 41
6300, 46
3200, 41
5100, 44
3800, 39
4300, 45
25300, 47
6700, 47
5600, 43
3700, 40
9500, 40
4500, 45
4100, 42
5500, 47
8600, 40
4400, 40
4200, 45
4300, 44
3200, 38
6900, 45
4400, 40
4100, 40
3900, 43
8000, 41
6800, 45
4500, 43
5400, 42
7900, 45
5400, 48
4200, 38
4200, 42
8000, 41
4000, 43
4400, 42
4200, 40
11600, 41
3800, 42
3400, 40
8500, 39
4800, 46
7800, 43
5000, 44
3700, 40
3700, 40
5700, 38
4000, 38
7100, 43
4300, 39
6400, 41
5400, 39
4700, 38
4100, 38
11200, 43
4600, 37
5000, 40
3900, 41
5000, 45
5300, 46
4200, 37
4800, 42
5300, 39
6800, 41
4000, 46
3400, 46
4200, 39
6000, 44
3800, 40
5700, 42
3900, 40
3500, 40
8800, 39
4400, 40
5500, 41
5700, 43
11100, 43
5100, 45
4000, 40
5200, 38
7200, 41
4100, 39
5800, 41
3700, 38
5900, 38
5400, 41
7100, 41
3900, 40
6600, 40
4600, 39
6500, 43
4600, 46
5100, 40
4700, 40
5200, 41
6400, 47
3200, 40
4200, 45
4700, 41
5700, 43
6100, 39
4100, 44
4000, 44
4100, 40
13000, 45
3800, 36
5000, 41
5900, 47
9600, 42
4300, 40
7600, 46
5300, 46
4800, 46
8400, 47
5400, 39
3500, 40
5300, 44
7900, 43
4800, 40
4700, 41
4100, 40
5500, 40
4100, 44
4800, 42
4300, 40
3300, 40
9600, 36
5300, 41
4100, 40
14000, 49
7400, 41
4500, 39
4800, 43
5900, 47
5400, 43
5400, 46
5800, 41
9400, 37
4500, 43
3700, 42
4100, 46
6900, 40
6600, 45
5000, 41
5500, 43
5500, 40
4200, 41
5100, 44
3300, 42
6800, 42
6600, 41
4600, 39
5900, 39
6000, 48
3800, 41
3800, 39
4800, 40
4400, 42
3500, 36
3600, 40
4600, 42
5000, 40
6400, 43
3400, 38
4300, 42
16900, 48
7900, 43
2400, 40
3100, 42
4200, 39
3000, 40
5600, 44
3400, 41
2300, 40
5100, 43
4600, 40
6200, 45
4300, 41
2500, 40
5500, 41
3500, 45
2700, 41
4000, 39
5200, 40
3100, 47
3600, 40
3300, 43
4600, 40
3600, 43
3100, 37
2800, 46
3500, 40
4700, 44
3200, 45
4300, 43
3200, 38
2200, 40
3200, 42
2800, 40
2600, 48
4500, 46
4800, 43
3700, 41
5300, 47
4000, 44
3600, 41
4400, 39
4300, 39
2800, 41
5200, 39
2600, 40
4500, 42
3300, 42
3400, 45
3300, 41
5200, 41
3000, 38
4600, 43
2900, 40
3600, 39
3300, 43
3900, 39
3300, 42
2600, 40
5800, 43
2100, 40
3200, 43
4200, 40
3400, 40
2600, 44
5200, 47
4300, 41
4900, 45
4100, 45
3300, 42
4500, 46
2200, 38
2900, 39
4200, 41
4400, 44
3400, 36
2700, 42
2900, 42
3100, 42
7100, 38
3800, 45
3900, 43
6800, 45
2500, 46
4100, 46
3600, 43
4500, 38
3300, 39
2600, 42
2300, 42
2400, 40
4500, 39
2100, 40
2600, 39
2800, 42
4700, 46
3000, 43
2800, 44
2300, 42
2000, 40
4900, 42
2200, 40
2800, 44
2300, 41
2500, 40
3300, 43
2900, 40
2900, 43
2100, 38
4500, 40
4000, 43
5300, 45
6500, 45
2700, 42
2300, 44
2900, 48
4400, 40
2300, 42
2400, 46
3300, 45
5000, 43
2700, 40
3800, 42
2400, 46
4600, 39
4200, 42
4300, 44
7500, 45
7200, 44
5400, 44
7900, 45
6500, 41
7800, 44
4000, 46
3500, 41
2900, 44
2700, 39
4400, 42
2700, 38
2800, 42
3500, 41
5000, 44
6500, 45
5100, 41
3600, 42
6600, 40
3700, 44
4200, 42
3700, 42
4600, 38
6300, 45
4000, 46
4700, 48
6000, 41
7200, 43
4000, 46
6000, 43
4200, 45
7900, 41
3900, 40
6000, 39
4100, 38
11200, 42
4600, 45
4500, 41
2800, 38
5000, 44
3500, 40
5700, 43
4200, 44
3300, 42
5000, 42
6600, 45
3300, 38
5000, 39
6800, 44
3000, 42
2900, 38
4300, 43
4700, 48
3300, 43
2700, 40
2300, 42
5600, 41
4300, 44
3300, 39
15100, 45
6300, 42
5700, 49
2900, 43
5200, 46
3300, 42
2800, 38
2800, 38
4200, 45
5000, 38
3100, 42
3500, 40
3100, 38
6800, 45
2700, 43
2700, 40
2300, 40
2200, 44
4500, 40
3400, 47
2500, 42
3700, 43
7200, 41
4100, 46
3100, 40
5800, 47
7700, 40
9600, 45
2900, 43
2700, 40
6300, 38
4200, 45
5000, 43
3500, 46
59200, 37
20100, 44
2700, 38
3700, 41
3500, 42
7500, 41
3500, 44
2400, 42
4700, 45
4700, 41
2700, 44
3100, 42
3900, 40
2800, 44
3800, 39
4200, 46
3000, 44
5700, 42
11500, 39
5200, 47
4000, 44
13400, 47
4200, 44
2700, 42
4900, 45
8200, 45
2800, 40
5900, 43
3900, 44
5700, 42
4800, 35
6800, 45
6500, 45
6000, 46
4000, 44
4300, 44
3000, 40
4800, 41
8900, 43
7200, 41
3700, 42
4200, 45
12900, 43
3100, 40
3000, 42
3200, 41
5700, 41
2900, 39
3400, 41
3200, 43
2400, 44
2300, 41
2400, 43
5500, 41
2900, 42
2400, 39
3500, 45
2100, 44
3700, 40
2500, 40
2500, 42
1700, 42
2400, 40
4700, 42
2100, 42
2000, 38
4500, 43
4700, 39
4700, 45
2700, 40
2500, 44
4300, 43
3500, 43
2200, 42
3400, 42
4200, 44
2800, 42
2700, 45
3600, 42
4300, 39
3500, 45
4200, 41
4200, 43
3600, 44
3000, 45
2000, 38
2900, 42
5300, 42
1900, 44
1800, 42
2500, 38
2600, 45
7300, 45
3500, 43
3800, 43
4200, 43
3600, 41
3900, 41
4200, 40
2800, 42
3200, 44
6000, 41
3700, 41
9400, 46
3900, 44
2300, 44
2700, 40
4900, 41
3000, 44
3200, 41
2000, 40
2100, 46
5100, 45
2000, 40
2700, 46
8000, 47
3100, 43
4200, 45
2100, 42
4100, 42
2900, 46
2500, 44
2600, 44
8100, 38
3400, 40
3800, 41
1700, 40
3300, 46
5500, 45
3400, 41
2100, 44
2200, 38
4000, 41
2100, 38
3800, 43
2500, 40
3800, 40
4100, 45
3900, 48
3200, 41
3700, 40
3000, 45
4200, 44
1800, 40
8300, 45
2400, 39
3200, 41
2400, 44
4200, 42
3300, 41
3200, 46
3500, 41
2100, 40
2000, 38
2100, 44
2500, 44
1600, 40
5300, 43
2600, 42
2900, 43
2500, 42
3400, 43
3000, 44
3200, 43
2500, 41
1600, 40
4900, 45
2900, 45
3200, 39
4700, 43
1900, 40
2600, 42
2500, 46
2300, 41
3800, 46
2500, 42
2200, 42
3700, 43
5700, 43
5500, 49
2100, 40
2500, 44
3600, 42
2500, 40
2000, 43
1700, 40
3800, 40
3800, 43
2900, 44
2300, 41
4000, 46
2200, 42
2200, 44
2700, 45
2500, 45
2300, 42
1700, 40
2200, 42
2800, 44
4400, 41
1900, 42
4600, 43
2300, 44
5900, 47
2200, 44
3900, 43
1600, 40
1900, 42
3700, 38
3800, 45
3200, 46
1900, 42
4700, 41
2500, 46
2900, 39
3300, 44
2300, 40
3900, 41
3300, 47
2900, 45
4100, 41
2400, 43
2500, 42
2800, 46
2100, 42
3800, 44
2900, 44
1800, 42
5500, 45
4800, 44
3100, 46
2000, 42
2100, 39
1600, 40
3400, 40
2500, 43
3300, 45
1900, 42
4300, 43
1700, 39
3300, 43
2100, 43
5000, 45
2700, 41
2600, 46
5300, 47
2900, 42
2300, 44
2000, 42
1700, 42
3600, 40
2300, 44
2900, 43
2700, 43
4800, 39
2100, 44
2400, 41
3000, 43
4000, 44
2300, 46
2100, 42
1800, 44
3100, 45
3300, 40
1900, 42
2100, 40
1700, 42
2300, 42
2100, 44
4000, 47
2200, 43
4400, 43
2200, 41
3400, 45
2000, 44
3600, 42
3000, 45
3100, 47
2600, 44
4500, 39
2900, 42
4900, 47
2800, 40
3900, 44
4300, 47
3000, 44
2700, 44
7000, 47
2100, 42
2100, 42
2900, 40
5900, 45
1900, 42
1600, 42
2800, 45
4000, 42
3900, 45
3500, 39
3100, 48
10700, 48
3200, 40
7000, 47
5100, 46
9000, 48
8800, 49
7000, 39
9000, 46
6100, 45
3900, 47
2400, 43
6700, 42
2800, 40
1900, 40
5100, 47
7600, 47
2600, 44
2400, 44
2900, 43
3200, 46
3700, 40
2300, 46
3700, 47
3000, 44
4000, 44
2200, 40
2400, 44
1800, 40
6800, 45
2200, 40
2400, 40
2200, 40
3200, 37
6200, 44
2700, 46
4900, 47
3600, 43
6900, 39
2500, 48
5100, 47
4400, 40
9500, 41
4100, 46
8300, 49
6500, 44
3400, 42
3500, 40
5400, 40
5000, 47
3800, 39
3100, 45
3000, 41
4600, 46
3000, 46
2300, 40
2100, 45
4300, 43
3100, 41
1900, 38
2500, 42
2100, 42
5400, 44
3000, 44
3100, 41
2200, 48
1800, 40
8000, 43
2500, 42
3600, 45
3800, 47
4700, 44
3000, 47
2900, 43
2300, 44
4800, 47
2600, 42
5500, 47
5300, 45
2800, 42
3200, 43
3500, 47
3500, 40
3400, 43
3700, 44
4900, 49
9000, 43
4300, 40
6900, 41
5600, 41
6300, 46
3200, 43
3600, 41
1700, 40
5300, 47
2500, 40
2800, 40
3300, 46
3600, 47
23500, 42
2200, 40
4200, 45
2900, 42
4800, 41
2500, 43
3100, 46
3100, 41
4200, 48
2400, 42
2900, 48
2300, 42
5300, 43
2900, 42
3100, 43
4100, 45
7400, 46
3400, 45
2700, 43
3600, 42
5000, 39
3400, 43
2400, 44
2700, 42
3100, 41
2500, 44
2300, 42
2500, 43
1900, 42
8300, 47
9400, 44
3200, 42
1900, 42
5000, 43
2200, 42
3400, 45
2600, 44
3500, 40
4600, 45
3100, 42
2600, 44
9800, 47
3100, 41
2300, 43
3500, 45
7900, 45
3100, 41
4700, 45
4400, 46
3700, 41
5000, 41
5400, 41
3200, 42
9700, 43
3700, 43
3700, 44
5300, 44
10400, 49
4300, 44
3900, 40
6200, 43
13500, 44
8200, 45
3900, 41
5200, 44
9500, 43
5100, 45
3000, 44
5900, 45
2600, 40
3400, 40
2600, 44
2800, 42
4000, 44
3600, 47
2700, 43
3300, 38
2100, 41
3100, 44
3200, 44
2300, 46
3000, 42
3400, 42
3100, 47
2500, 46
2600, 43
5100, 47
1800, 44
1800, 46
4100, 47
6900, 45
2500, 41
3900, 49
2700, 42
3700, 42
3200, 40
2400, 43
2100, 42
8300, 51
4100, 45
2900, 42
2000, 40
3100, 43
3000, 42
2700, 46
3200, 43
3900, 42
2300, 46
5500, 47
2800, 45
3900, 42
2500, 48
6200, 49
3700, 42
3000, 48
2100, 40
2700, 44
3000, 46
4600, 44
2700, 40
3100, 43
1700, 42
6400, 47
3100, 40
3500, 45
2000, 46
1900, 40
4500, 41
3700, 45
3400, 45
3300, 40
4100, 44
3300, 42
3200, 41
